GLOBAL_ID,ID,RA_DMS,DEC_DMS,SEMI_MAJ_PC,SEMI_MIN_PC,AVG_RAD_PC,PA_DEG,ARM,DIST_ARM_PC,GAL_RAD_KPC,CATALOGUE
341,341,24d09m45.2s,15d47m1.1s,40,27,35,-90,2,-13,1.87,A
342,342,24d09m45.2s,15d48m1.0s,26,26,26,0,2,128,3.41,A
343,343,24d09m45.4s,15d46m4.5s,32,32,32,0,4,6,3.28,A
344,344,24d09m45.4s,15d46m59.8s,15,11,14,0,2,-13,1.86,A
345,345,24d09m45.4s,15d47m21.6s,35,31,34,-90,2,-41,2.1,A
346,346,24d09m45.5s,15d47m33.5s,34,34,34,0,2,-19,2.42,A
347,347,24d09m45.5s,15d46m0.7s,19,19,19,0,4,36,3.43,A
348,348,24d09m45.6s,15d48m39.1s,28,28,28,0,3,-79,5.03,A
349,349,24d09m45.6s,15d46m1.5s,33,26,31,30,4,29,3.39,A
350,350,24d09m45.7s,15d46m41.4s,51,46,50,0,2,59,2.07,A
351,351,24d09m45.8s,15d46m21.7s,25,25,25,0,4,-142,2.63,A
352,352,24d09m45.8s,15d46m10.7s,11,11,11,0,4,-45,3.03,A
353,353,24d09m45.8s,15d47m0.2s,14,14,14,0,2,-17,1.84,A
354,354,24d09m45.8s,15d46m22.9s,15,15,15,0,4,-152,2.59,A
355,355,24d09m45.9s,15d46m59.2s,20,14,18,70,2,-14,1.84,A
356,356,24d09m45.9s,15d47m30.2s,32,32,32,0,2,-26,2.3,A
357,357,24d09m45.9s,15d47m22.8s,32,32,32,0,2,-45,2.11,A
358,358,24d09m45.9s,15d46m10.2s,19,14,17,0,4,-41,3.05,A
359,359,24d09m46.0s,15d46m38.6s,36,36,36,0,2,73,2.12,A
360,360,24d09m46.1s,15d47m0.9s,18,18,18,0,2,-20,1.83,A
361,361,24d09m46.1s,15d47m56.3s,53,35,47,0,2,93,3.21,A
362,362,24d09m46.2s,15d46m9.2s,12,11,12,0,4,-35,3.08,A
363,363,24d09m46.2s,15d46m7.0s,16,15,16,-90,4,-15,3.16,A
364,364,24d09m46.2s,15d46m59.7s,29,28,28,0,2,-19,1.82,A
365,365,24d09m46.2s,15d47m24.9s,34,34,34,0,2,-42,2.15,A
366,366,24d09m46.4s,15d47m14.8s,48,43,46,-90,2,-47,1.93,A
367,367,24d09m46.4s,15d46m55.9s,45,45,45,0,2,-9,1.83,A
368,368,24d09m46.4s,15d47m42.9s,38,38,38,0,2,11,2.69,A
369,369,24d09m46.4s,15d46m44.3s,44,44,44,0,2,39,1.98,A
370,370,24d09m46.5s,15d46m52.7s,29,29,29,0,2,4,1.85,A
371,371,24d09m46.5s,15d46m10.0s,11,10,11,-90,4,-42,3.04,A
372,372,24d09m46.6s,15d47m13.6s,45,45,45,0,2,-45,1.9,A
373,373,24d09m46.6s,15d47m17.6s,37,34,36,-90,2,-51,1.97,A
374,374,24d09m46.8s,15d46m1.5s,16,15,16,0,4,27,3.36,A
375,375,24d09m46.8s,15d45m53.7s,22,22,22,0,4,97,3.68,A
376,376,24d09m46.8s,15d48m2.5s,12,11,11,-90,2,127,3.44,A
377,377,24d09m46.9s,15d46m57.1s,101,62,88,60,2,-16,1.8,A
378,378,24d09m47.0s,15d46m6.8s,12,12,12,0,4,-15,3.15,A
379,379,24d09m47.0s,15d47m47.1s,28,28,28,0,2,28,2.83,A
380,380,24d09m47.0s,15d46m11.4s,20,19,20,-90,4,-55,2.97,A
381,381,24d09m47.1s,15d47m30.5s,21,20,21,0,2,-36,2.27,A
382,382,24d09m47.3s,15d47m11.7s,55,53,54,-90,2,-50,1.84,A
383,383,24d09m47.3s,15d46m51.9s,19,19,19,0,2,4,1.83,A
384,384,24d09m47.5s,15d47m20.0s,61,37,53,-65,2,-58,1.98,A
385,385,24d09m47.6s,15d46m2.3s,27,21,25,0,4,20,3.31,A
386,386,24d09m47.8s,15d46m53.1s,29,29,29,0,2,-7,1.79,A
387,387,24d09m47.8s,15d47m56.6s,22,22,22,0,2,84,3.17,A
388,388,24d09m47.8s,15d46m50.0s,33,24,30,-90,2,5,1.83,A
389,389,24d09m47.9s,15d47m30.7s,16,15,16,-90,2,-43,2.24,A
390,390,24d09m48.0s,15d47m42.6s,118,98,111,30,2,-3,2.64,A
391,391,24d09m48.0s,15d46m57.9s,28,20,25,60,2,-28,1.75,A
392,392,24d09m48.1s,15d48m2.0s,37,37,37,0,2,116,3.38,A
393,393,24d09m48.3s,15d46m0.3s,48,48,48,0,4,37,3.37,A
394,394,24d09m48.3s,15d45m57.1s,16,16,16,0,4,63,3.51,A
395,395,24d09m48.4s,15d47m44.5s,44,44,44,0,2,4,2.69,A
396,396,24d09m48.4s,15d47m47.0s,18,17,17,0,2,18,2.78,A
397,397,24d09m48.5s,15d46m47.4s,41,39,40,-90,2,7,1.84,A
398,398,24d09m48.6s,15d46m10.5s,17,16,17,-90,4,-52,2.96,A
399,399,24d09m48.7s,15d47m37.6s,65,55,62,-51,2,-28,2.44,A
400,400,24d09m48.8s,15d47m56.4s,23,23,23,0,2,76,3.14,A
401,401,24d09m48.8s,15d45m46.5s,39,39,39,0,4,156,3.94,A
402,402,24d09m48.9s,15d47m57.1s,26,26,26,0,2,80,3.17,A
403,403,24d09m48.9s,15d46m3.4s,32,31,32,-90,4,10,3.24,A
404,404,24d09m48.9s,15d45m48.6s,24,24,24,0,4,137,3.86,A
405,405,24d09m48.9s,15d46m5.6s,32,20,28,-50,4,-10,3.15,A
406,406,24d09m49.1s,15d46m10.6s,7,7,7,0,4,-54,2.95,A
407,407,24d09m49.1s,15d46m1.5s,18,16,18,0,4,25,3.31,A
408,408,24d09m49.1s,15d47m26.8s,18,18,18,0,2,-63,2.09,A
409,409,24d09m49.1s,15d47m55.2s,24,24,24,0,2,66,3.08,A
410,410,24d09m49.2s,15d47m49.6s,19,19,19,0,2,30,2.86,A
411,411,24d09m49.2s,15d47m27.3s,12,12,12,0,2,-62,2.1,A
412,412,24d09m49.4s,15d47m46.3s,14,14,14,0,2,8,2.73,A
413,413,24d09m49.5s,15d47m2.6s,27,26,26,-90,2,-52,1.67,A
414,414,24d09m49.5s,15d46m49.6s,53,37,48,-10,2,-9,1.76,A
415,415,24d09m49.7s,15d47m47.6s,43,40,42,0,2,15,2.77,A
416,416,24d09m49.7s,15d46m51.7s,97,78,91,60,2,-17,1.72,A
417,417,24d09m49.7s,15d45m49.2s,40,40,40,0,4,131,3.81,A
418,418,24d09m49.8s,15d47m43.8s,33,33,33,0,2,-10,2.63,A
419,419,24d09m49.8s,15d47m56.1s,17,17,17,0,2,68,3.1,A
420,420,24d09m49.8s,15d46m13.0s,19,18,19,-90,4,-76,2.83,A
421,421,24d09m49.8s,15d46m56.6s,12,10,11,-90,2,-37,1.67,A
422,422,24d09m49.8s,15d47m57.8s,18,18,18,0,2,79,3.17,A
423,423,24d09m49.8s,15d46m1.1s,31,20,27,-40,4,25,3.31,A
424,424,24d09m49.9s,15d46m48.6s,30,21,27,-20,2,-5,1.76,A
425,425,24d09m49.9s,15d46m17.3s,23,23,23,0,4,-112,2.67,A
426,426,24d09m49.9s,15d46m2.9s,18,17,18,-90,4,11,3.23,A
427,427,24d09m50.0s,15d48m8.5s,381,282,348,-60,2,153,3.61,A
428,428,24d09m50.0s,15d47m46.2s,14,14,14,0,2,6,2.71,A
429,429,24d09m50.0s,15d46m9.3s,23,21,22,0,4,-43,2.97,A
430,430,24d09m50.1s,15d46m54.1s,44,43,44,-90,2,-29,1.68,A
431,431,24d09m50.2s,15d45m55.0s,22,22,22,0,4,79,3.56,A
432,432,24d09m50.2s,15d46m2.4s,19,18,19,0,4,13,3.25,A
433,433,24d09m50.2s,15d46m5.0s,15,15,15,0,4,-4,3.14,A
434,434,24d09m50.3s,15d46m16.4s,17,17,17,0,4,-106,2.69,A
435,435,24d09m50.4s,15d45m44.8s,15,15,15,0,4,170,3.99,A
436,436,24d09m50.4s,15d45m44.2s,15,15,15,0,4,174,4.01,A
437,437,24d09m50.4s,15d47m48.9s,16,16,16,0,2,19,2.8,A
438,438,24d09m50.5s,15d45m43.2s,52,52,52,0,4,184,4.06,A
439,439,24d09m50.5s,15d46m22.0s,48,48,48,0,4,-155,2.48,A
440,440,24d09m50.7s,15d46m41.6s,15,15,15,0,2,26,1.87,A
441,441,24d09m50.7s,15d46m10.2s,20,20,20,0,4,-51,2.92,A
442,442,24d09m50.7s,15d45m58.7s,30,22,27,-90,4,45,3.39,A
443,443,24d09m50.7s,15d46m55.5s,18,16,17,-90,2,-39,1.64,A
444,444,24d09m50.7s,15d47m46.3s,19,18,18,-90,2,0,2.69,A
445,445,24d09m50.8s,15d47m42.8s,29,29,29,0,2,-21,2.56,A
446,446,24d09m50.8s,15d46m48.0s,18,18,18,0,2,-11,1.73,A
447,447,24d09m50.9s,15d46m5.6s,12,11,12,-90,4,-12,3.1,A
448,448,24d09m50.9s,15d47m31.0s,17,17,17,0,2,-69,2.15,A
449,449,24d09m51.0s,15d46m50.2s,17,17,17,0,2,-21,1.68,A
450,450,24d09m51.0s,15d47m38.5s,60,42,54,-90,2,-39,2.4,A
451,451,24d09m51.1s,15d45m44.8s,17,17,17,0,4,168,3.98,A
452,452,24d09m51.1s,15d46m51.1s,14,14,14,0,2,-24,1.67,A
453,453,24d09m51.1s,15d47m41.8s,18,17,17,-90,2,-26,2.51,A
454,454,24d09m51.1s,15d46m45.9s,16,16,16,0,2,-4,1.75,A
455,455,24d09m51.1s,15d46m58.7s,18,17,18,-90,2,-55,1.6,A
456,456,24d09m51.2s,15d46m11.3s,14,13,14,-80,4,-62,2.86,A
457,457,24d09m51.2s,15d47m26.6s,79,65,75,-30,2,-81,2.0,A
458,458,24d09m51.3s,15d47m48.7s,25,25,25,0,2,12,2.77,A
459,459,24d09m51.4s,15d47m45.4s,17,16,17,-90,2,-9,2.64,A
460,460,24d09m51.4s,15d46m7.8s,248,152,216,0,4,-31,3.0,A
461,461,24d09m51.5s,15d47m46.1s,22,22,22,0,2,-6,2.67,A
462,462,24d09m51.5s,15d45m58.2s,17,17,17,0,4,49,3.39,A
463,463,24d09m51.5s,15d46m51.6s,36,26,33,0,2,-30,1.64,A
464,464,24d09m51.6s,15d46m9.0s,10,10,10,-90,4,-42,2.94,A
465,465,24d09m51.6s,15d47m24.9s,24,23,24,-90,2,-88,1.94,A
466,466,24d09m51.6s,15d46m0.4s,30,30,30,0,4,30,3.3,A
467,467,24d09m51.7s,15d47m52.5s,27,27,27,0,2,34,2.91,A
468,468,24d09m51.8s,15d46m57.9s,18,16,17,-90,2,-57,1.57,A
469,469,24d09m51.9s,15d46m10.1s,35,28,32,-90,4,-52,2.89,A
470,470,24d09m51.9s,15d46m39.3s,22,22,22,0,2,32,1.88,A
471,471,24d09m52.0s,15d47m48.1s,19,19,19,0,2,4,2.73,A
472,472,24d09m52.0s,15d46m40.1s,24,22,23,0,2,27,1.85,A
473,473,24d09m52.0s,15d47m47.0s,38,32,36,50,2,-4,2.69,A
474,474,24d09m52.0s,15d47m42.6s,24,24,24,0,2,-31,2.52,A
475,475,24d09m52.1s,15d46m2.3s,28,28,28,0,4,13,3.21,A
476,476,24d09m52.1s,15d46m50.3s,36,36,36,0,2,-29,1.63,A
477,477,24d09m52.2s,15d47m55.8s,47,47,47,0,2,52,3.03,A
478,478,24d09m52.3s,15d47m29.1s,26,26,26,0,2,-82,2.04,A
479,479,24d09m52.3s,15d47m35.7s,33,33,33,0,2,-62,2.26,A
480,480,24d09m52.4s,15d47m44.9s,54,33,47,-30,2,-18,2.59,A
481,481,24d09m52.4s,15d45m58.1s,21,21,21,0,4,50,3.38,A
482,482,24d09m52.5s,15d45m53.2s,245,190,227,0,4,92,3.59,A
483,483,24d09m52.5s,15d46m37.4s,41,41,41,0,2,41,1.9,A
484,484,24d09m52.5s,15d45m59.0s,25,25,25,0,4,42,3.33,A
485,485,24d09m52.7s,15d46m10.6s,6,6,6,0,4,-59,2.85,A
486,486,24d09m52.7s,15d46m49.9s,14,14,14,0,2,-32,1.61,A
487,487,24d09m52.8s,15d47m41.7s,35,33,34,-90,2,-40,2.46,A
488,488,24d09m52.9s,15d46m9.1s,23,21,22,0,4,-48,2.91,A
489,489,24d09m52.9s,15d46m4.0s,31,31,31,0,4,-3,3.12,A
490,490,24d09m53.0s,15d47m36.7s,17,16,17,-90,2,-62,2.27,A
491,491,24d09m53.0s,15d46m11.7s,12,11,12,0,4,-69,2.8,A
492,492,24d09m53.0s,15d47m59.0s,24,24,24,0,2,67,3.15,A
493,493,24d09m53.0s,15d47m58.2s,13,13,13,0,2,61,3.11,A
494,494,24d09m53.2s,15d46m49.4s,55,29,46,-30,2,-35,1.6,A
495,495,24d09m53.3s,15d46m38.5s,20,20,20,0,2,29,1.85,A
496,496,24d09m53.3s,15d46m22.6s,37,37,37,0,2,136,2.37,A
497,497,24d09m53.3s,15d46m9.8s,13,10,12,0,4,-54,2.87,A
498,498,24d09m53.4s,15d45m44.7s,82,82,82,0,4,165,3.94,A
499,499,24d09m53.4s,15d45m59.4s,37,37,37,0,4,37,3.3,A
500,500,24d09m53.4s,15d45m55.2s,51,51,51,0,4,72,3.48,A
501,501,24d09m53.5s,15d46m10.2s,11,11,11,0,4,-58,2.85,A
502,502,24d09m53.5s,15d47m40.2s,20,19,19,-90,2,-52,2.38,A
503,503,24d09m53.6s,15d46m47.9s,20,20,20,0,2,-28,1.61,A
504,504,24d09m53.6s,15d46m11.9s,11,11,11,0,4,-73,2.78,A
505,505,24d09m53.7s,15d45m58.2s,24,24,24,0,4,45,3.34,A
506,506,24d09m53.7s,15d47m46.0s,22,22,22,0,2,-20,2.6,A
507,507,24d09m53.8s,15d46m48.8s,22,21,22,-90,2,-34,1.59,A
508,508,24d09m53.8s,15d47m48.1s,38,38,38,0,2,-7,2.68,A
509,509,24d09m54.0s,15d46m2.2s,26,20,24,-90,4,14,3.17,A
510,510,24d09m54.0s,15d47m37.1s,26,26,26,0,2,-68,2.26,A
511,511,24d09m54.1s,15d47m39.3s,34,34,34,0,2,-59,2.34,A
512,512,24d09m54.2s,15d46m8.9s,16,16,16,-90,4,-46,2.88,A
513,513,24d09m54.3s,15d46m13.3s,59,41,53,80,4,-86,2.7,A
514,514,24d09m54.3s,15d47m45.3s,29,20,26,-90,2,-28,2.56,A
515,515,24d09m54.3s,15d46m1.2s,34,29,32,20,4,19,3.2,A
516,516,24d09m54.4s,15d46m39.5s,35,29,33,60,2,16,1.78,A
517,517,24d09m54.5s,15d46m13.1s,16,16,16,0,4,-84,2.71,A
518,518,24d09m54.7s,15d48m0.1s,23,22,23,-90,2,69,3.16,A
519,519,24d09m54.7s,15d46m24.7s,65,65,65,0,2,113,2.25,A
520,520,24d09m54.7s,15d46m7.8s,17,15,17,-20,4,-37,2.92,A
521,521,24d09m54.7s,15d48m1.8s,47,47,47,0,2,80,3.23,A
522,522,24d09m54.8s,15d47m46.2s,19,18,18,-90,2,-25,2.58,A
523,523,24d09m54.8s,15d47m49.1s,28,28,28,0,2,-8,2.7,A
524,524,24d09m54.8s,15d47m58.5s,39,39,39,0,2,55,3.09,A
525,525,24d09m54.8s,15d46m10.2s,24,23,24,0,4,-58,2.82,A
526,526,24d09m54.8s,15d45m54.4s,25,25,25,0,4,77,3.49,A
527,527,24d09m54.9s,15d47m0.1s,13,13,13,0,2,-90,1.43,A
528,528,24d09m54.9s,15d46m44.5s,15,15,15,0,2,-18,1.63,A
529,529,24d09m54.9s,15d46m15.3s,64,47,58,0,4,-104,2.61,A
530,530,24d09m55.0s,15d46m2.7s,36,26,33,-90,4,5,3.13,A
531,531,24d09m55.1s,15d46m38.4s,24,24,24,0,2,19,1.78,A
532,532,24d09m55.2s,15d46m46.3s,61,54,59,0,2,-31,1.58,A
533,533,24d09m55.2s,15d46m4.7s,29,19,26,-90,4,-9,3.04,A
534,534,24d09m55.3s,15d47m38.6s,31,31,31,0,2,-71,2.28,A
535,535,24d09m55.4s,15d46m43.0s,37,32,36,80,2,-12,1.65,A
536,536,24d09m55.4s,15d46m8.8s,32,26,30,-30,4,-45,2.86,A
537,537,24d09m55.4s,15d47m59.4s,28,27,27,-90,2,59,3.11,A
538,538,24d09m55.4s,15d46m1.0s,33,26,30,-90,4,17,3.19,A
539,539,24d09m55.4s,15d47m45.3s,28,26,28,-90,2,-34,2.53,A
540,540,24d09m55.5s,15d48m0.5s,20,20,20,0,2,66,3.16,A
541,541,24d09m55.6s,15d46m3.9s,30,28,29,0,4,-7,3.06,A
542,542,24d09m55.7s,15d46m21.6s,23,23,23,0,2,129,2.34,A
543,543,24d09m55.9s,15d46m7.4s,31,30,31,0,4,-34,2.91,A
544,544,24d09m55.9s,15d46m37.5s,59,40,53,0,2,20,1.78,A
545,545,24d09m55.9s,15d46m8.0s,9,9,9,0,4,-40,2.88,A
546,546,24d09m56.1s,15d46m59.7s,13,13,13,0,2,-98,1.37,A
547,547,24d09m56.2s,15d47m1.8s,56,42,51,-90,2,-105,1.37,A
548,548,24d09m56.3s,15d46m2.3s,32,32,32,0,4,6,3.12,A
549,549,24d09m56.4s,15d46m5.1s,33,32,32,-90,4,-19,3.0,A
550,550,24d09m56.5s,15d46m11.6s,25,25,25,0,4,-72,2.72,A
551,551,24d09m56.5s,15d46m13.5s,39,33,37,10,4,-89,2.64,A
552,552,24d09m56.5s,15d46m54.1s,20,19,20,-90,2,-79,1.39,A
553,553,24d09m56.5s,15d45m55.0s,16,16,16,0,4,72,3.43,A
554,554,24d09m56.5s,15d47m48.8s,48,34,43,60,2,-19,2.64,A
555,555,24d09m56.6s,15d48m5.7s,16,16,16,0,2,101,3.36,A
556,556,24d09m56.7s,15d46m0.1s,30,27,29,-90,4,26,3.21,A
557,557,24d09m56.8s,15d46m15.0s,14,14,14,0,4,-103,2.57,A
558,558,24d09m57.0s,15d47m46.7s,70,54,64,-60,2,-35,2.55,A
559,559,24d09m57.0s,15d46m42.9s,16,16,16,0,2,-21,1.58,A
560,560,24d09m57.1s,15d46m3.5s,30,28,29,-90,4,-4,3.05,A
561,561,24d09m57.1s,15d46m26.4s,46,46,46,0,2,88,2.12,A
562,562,24d09m57.1s,15d46m10.1s,34,26,31,0,4,-61,2.77,A
563,563,24d09m57.1s,15d48m7.0s,18,17,18,-90,2,109,3.41,A
564,564,24d09m57.2s,15d46m50.9s,33,32,33,-90,2,-69,1.4,A
565,565,24d09m57.3s,15d46m4.9s,16,14,15,0,4,-17,2.99,A
566,566,24d09m57.3s,15d46m15.0s,45,39,43,-90,4,-103,2.56,A
567,567,24d09m57.3s,15d46m7.5s,25,22,24,30,4,-41,2.87,A
568,568,24d09m57.3s,15d46m37.7s,21,21,21,0,2,10,1.72,A
569,569,24d09m57.4s,15d46m4.4s,20,17,19,0,4,-12,3.01,A
570,570,24d09m57.5s,15d46m9.1s,21,15,19,-30,4,-54,2.8,A
571,571,24d09m57.5s,15d46m40.3s,16,16,16,0,2,-7,1.64,A
572,572,24d09m57.6s,15d48m16.4s,24,24,24,0,2,183,3.82,A
573,573,24d09m57.7s,15d47m49.4s,13,13,13,0,2,-22,2.64,A
574,574,24d09m57.8s,15d45m58.5s,25,25,25,0,4,39,3.25,A
575,575,24d09m57.8s,15d45m53.8s,22,22,22,0,4,79,3.46,A
576,576,24d09m57.9s,15d46m12.4s,38,23,33,-60,4,-82,2.66,A
577,577,24d09m57.9s,15d47m48.1s,23,15,20,0,2,-32,2.58,A
578,578,24d09m57.9s,15d46m5.6s,26,24,25,-90,4,-23,2.95,A
579,579,24d09m57.9s,15d46m13.8s,138,98,125,-30,4,-94,2.6,A
580,580,24d09m57.9s,15d47m46.2s,17,15,16,-90,2,-44,2.51,A
581,581,24d09m57.9s,15d47m48.9s,12,11,11,0,2,-27,2.62,A
582,582,24d09m57.9s,15d46m56.3s,23,22,23,0,2,-99,1.3,A
583,583,24d09m58.0s,15d47m59.2s,165,136,156,-60,2,46,3.05,A
584,584,24d09m58.0s,15d46m0.8s,26,26,26,0,4,19,3.15,A
585,585,24d09m58.1s,15d48m1.8s,10,10,10,0,2,64,3.16,A
586,586,24d09m58.1s,15d46m4.7s,22,17,21,-60,4,-16,2.98,A
587,587,24d09m58.3s,15d45m9.7s,24,24,24,0,2,-314,5.46,A
588,588,24d09m58.4s,15d45m49.7s,17,17,17,0,4,114,3.64,A
589,589,24d09m58.5s,15d47m52.9s,26,26,26,0,2,-1,2.77,A
590,590,24d09m58.5s,15d47m49.2s,15,14,15,0,2,-29,2.61,A
591,591,24d09m58.5s,15d46m8.3s,29,27,28,0,4,-48,2.82,A
592,592,24d09m58.6s,15d46m34.8s,30,20,27,0,2,20,1.77,A
593,593,24d09m58.7s,15d47m47.5s,14,14,14,0,2,-40,2.54,A
594,594,24d09m58.9s,15d46m38.4s,24,22,23,0,2,-3,1.65,A
595,595,24d09m58.9s,15d48m1.6s,23,23,23,0,2,59,3.14,A
596,596,24d09m58.9s,15d46m56.3s,20,18,19,-90,2,-106,1.26,A
597,597,24d09m59.1s,15d47m38.4s,31,29,30,-90,2,-101,2.16,A
598,598,24d09m59.2s,15d46m11.0s,21,21,21,-49,4,-72,2.69,A
599,599,24d09m59.2s,15d46m52.4s,56,29,47,-85,2,-90,1.3,A
600,600,24d09m59.5s,15d46m15.9s,16,16,16,0,4,-116,2.48,A
601,601,24d09m59.5s,15d46m42.5s,16,16,16,0,2,-34,1.5,A
602,602,24d09m59.6s,15d48m31.3s,49,49,49,0,1,-185,4.47,A
603,603,24d09m59.7s,15d48m0.8s,35,35,35,0,2,49,3.09,A
604,604,24d09m59.8s,15d48m2.2s,22,22,22,0,2,60,3.15,A
605,605,24d09m59.8s,15d46m33.3s,45,30,40,-20,2,28,1.79,A
606,606,24d09m59.9s,15d46m15.2s,25,16,22,40,4,-110,2.49,A
607,607,24d10m0.0s,15d46m3.5s,132,99,121,-50,4,-7,2.99,A
608,608,24d10m0.1s,15d46m13.1s,16,15,16,-90,4,-91,2.58,A
609,609,24d10m0.3s,15d48m2.5s,14,14,14,0,2,61,3.16,A
610,610,24d10m0.3s,15d45m55.0s,48,48,48,0,4,65,3.37,A
611,611,24d10m0.5s,15d47m58.1s,16,15,16,-90,2,24,2.96,A
612,612,24d10m0.7s,15d46m31.8s,40,40,40,0,2,31,1.81,A
613,613,24d10m0.9s,15d46m34.2s,27,24,26,-20,2,15,1.72,A
614,614,24d10m1.0s,15d48m3.1s,34,34,34,0,2,62,3.17,A
615,615,24d10m1.1s,15d46m28.9s,35,35,35,0,2,49,1.91,A
616,616,24d10m1.1s,15d46m12.6s,33,28,31,-60,4,-87,2.58,A
617,617,24d10m1.4s,15d47m57.7s,25,24,25,-90,2,17,2.92,A
618,618,24d10m1.4s,15d46m24.4s,25,25,25,0,2,85,2.08,A
619,619,24d10m1.6s,15d46m30.8s,28,28,28,0,2,32,1.83,A
620,620,24d10m1.6s,15d48m4.6s,20,20,20,0,2,72,3.23,A
621,621,24d10m1.7s,15d45m44.1s,124,123,123,-30,4,156,3.84,A
622,622,24d10m1.7s,15d47m39.2s,87,71,81,80,2,-112,2.13,A
623,623,24d10m1.8s,15d48m1.6s,26,26,26,0,2,47,3.09,A
624,624,24d10m2.0s,15d46m2.6s,15,14,15,-90,4,-4,3.0,A
625,625,24d10m2.0s,15d45m42.0s,47,46,47,-90,4,174,3.93,A
626,626,24d10m2.1s,15d46m5.4s,13,12,13,0,4,-28,2.88,A
627,627,24d10m2.1s,15d46m32.8s,45,45,45,0,2,16,1.74,A
628,628,24d10m2.3s,15d45m53.6s,73,58,68,85,4,72,3.4,A
629,629,24d10m2.3s,15d48m2.9s,28,27,28,-90,2,56,3.14,A
630,630,24d10m2.4s,15d46m36.1s,25,24,25,-90,2,-6,1.61,A
631,631,24d10m2.4s,15d46m37.9s,29,24,27,-70,2,-17,1.55,A
632,632,24d10m2.4s,15d46m3.0s,12,11,12,-90,4,-6,2.98,A
633,633,24d10m2.5s,15d46m44.0s,21,19,20,-90,2,-62,1.35,A
634,634,24d10m2.5s,15d47m17.5s,36,23,32,-90,4,186,1.33,A
635,635,24d10m2.5s,15d47m11.8s,40,29,36,70,2,-179,1.19,A
636,636,24d10m2.5s,15d47m54.4s,25,25,25,0,2,-11,2.76,A
637,637,24d10m2.6s,15d46m4.4s,20,18,19,0,4,-19,2.91,A
638,638,24d10m2.7s,15d48m11.6s,24,24,24,0,2,128,3.53,A
639,639,24d10m2.7s,15d46m41.3s,65,50,60,0,2,-45,1.43,A
640,640,24d10m2.8s,15d48m1.7s,30,30,30,0,2,45,3.08,A
641,641,24d10m2.9s,15d46m4.8s,13,13,13,0,4,-23,2.89,A
642,642,24d10m3.3s,15d46m35.4s,28,28,28,0,2,-7,1.61,A
643,643,24d10m3.4s,15d48m17.2s,29,29,29,0,2,173,3.77,A
644,644,24d10m3.4s,15d47m56.6s,25,25,25,0,2,4,2.84,A
645,645,24d10m3.5s,15d46m36.1s,12,12,12,0,2,-13,1.57,A
646,646,24d10m3.6s,15d46m27.1s,45,45,45,0,2,58,1.92,A
647,647,24d10m3.7s,15d46m31.4s,45,45,45,0,2,19,1.75,A
648,648,24d10m3.9s,15d47m16.7s,90,67,82,-90,4,177,1.25,A
649,649,24d10m3.9s,15d46m53.1s,21,21,21,0,2,-126,1.08,A
650,650,24d10m3.9s,15d46m8.0s,39,32,37,-90,4,-52,2.73,A
651,651,24d10m3.9s,15d47m14.5s,48,48,48,0,4,185,1.19,A
652,652,24d10m4.0s,15d46m51.6s,23,19,22,0,2,119,1.1,A
653,653,24d10m4.4s,15d46m42.7s,57,43,52,-40,2,-63,1.32,A
654,654,24d10m4.5s,15d48m12.1s,34,34,34,0,2,127,3.53,A
655,655,24d10m4.6s,15d48m23.3s,38,38,38,0,1,-180,4.04,A
656,656,24d10m4.9s,15d46m30.6s,28,28,28,0,2,28,1.75,A
657,657,24d10m4.9s,15d47m14.2s,16,16,16,0,4,180,1.15,A
658,658,24d10m5.0s,15d46m52.5s,19,19,19,0,2,-131,1.04,A
659,659,24d10m5.0s,15d47m25.6s,24,24,24,0,4,153,1.51,A
660,660,24d10m5.0s,15d45m59.6s,39,39,39,0,4,17,3.09,A
661,661,24d10m5.1s,15d46m51.0s,37,36,37,0,2,122,1.07,A
662,662,24d10m5.1s,15d46m37.8s,31,31,31,0,2,-33,1.47,A
663,663,24d10m5.1s,15d48m10.5s,69,44,61,-50,2,112,3.45,A
664,664,24d10m5.2s,15d46m1.0s,28,28,28,0,4,5,3.02,A
665,665,24d10m5.3s,15d46m31.6s,21,20,21,0,2,21,1.7,A
666,666,24d10m5.3s,15d46m27.4s,23,22,23,0,2,56,1.87,A
667,667,24d10m5.5s,15d46m34.1s,23,21,22,0,2,-13,1.6,A
668,668,24d10m5.5s,15d46m53.7s,17,17,17,0,2,141,1.0,A
669,669,24d10m5.8s,15d47m53.6s,27,27,27,0,2,-29,2.67,A
670,670,24d10m5.8s,15d46m52.1s,25,23,24,0,2,134,1.02,A
671,671,24d10m5.9s,15d46m13.0s,26,24,25,0,4,-100,2.47,A
672,672,24d10m6.0s,15d46m31.9s,23,21,23,-90,2,22,1.67,A
673,673,24d10m6.0s,15d47m25.2s,27,27,27,0,4,144,1.47,A
674,674,24d10m6.1s,15d47m0.2s,36,36,36,0,2,-177,0.91,A
675,675,24d10m6.1s,15d46m49.7s,29,18,25,0,2,120,1.06,A
676,676,24d10m6.1s,15d48m38.5s,30,30,30,0,1,124,4.73,A
677,677,24d10m6.4s,15d47m56.4s,39,39,39,0,2,-10,2.78,A
678,678,24d10m6.4s,15d47m45.4s,28,25,27,-90,2,-94,2.3,A
679,679,24d10m6.4s,15d46m51.1s,32,23,29,0,2,131,1.01,A
680,680,24d10m6.5s,15d46m36.8s,20,20,20,0,2,-36,1.46,A
